Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	LossQ1	LossQ2	LossPi	LossAlpha	Alpha	Time	remian_mins
1504	886.64087	0.0	886.64087	886.64087	1000.0	1504000	873.033	16.039223	891.3376	852.27936	1000.0	0.9249614	0.9850051	-86.16293	0.06561517	0.0006135385	23052.6032204628	126.7075708886833
1505	832.6368	0.0	832.6368	832.6368	1000.0	1505000	850.33673	39.714725	899.03894	801.75836	1000.0	0.90913844	0.9566986	-86.16087	-0.036463603	0.0006218398	23060.284568309784	126.41019779317007
1506	887.5604	0.0	887.5604	887.5604	1000.0	1506000	867.2095	39.394707	906.5194	813.36444	1000.0	0.9186874	0.96304995	-86.13914	-0.1634763	0.0005983403	23067.940355539322	126.11290986238723
1507	727.9822	0.0	727.9822	727.9822	1000.0	1507000	880.9922	5.4840474	886.2252	873.41846	1000.0	0.8937873	0.93493724	-86.10354	0.10687914	0.000592837	23075.580675840378	125.81576280249507
1508	618.066	271.30435	889.3703	346.76163	744.0	1508000	898.17596	14.934325	912.73883	877.64716	1000.0	0.8959838	0.937542	-86.06967	-0.015743045	0.00059003656	23085.41892528534	125.5307925567703
1509	869.31683	0.0	869.31683	869.31683	1000.0	1509000	876.57837	15.69554	898.5666	862.9551	1000.0	0.81827563	0.8487674	-86.0218	-0.083330944	0.0005773835	23093.134862184525	125.23447334729785
1510	898.90216	0.0	898.90216	898.90216	1000.0	1510000	862.05054	7.149784	872.0585	855.79755	1000.0	0.7854492	0.82633156	-86.003525	0.016540894	0.00057327485	23100.85320329666	124.93838928548442
1511	912.5248	0.0	912.5248	912.5248	1000.0	1511000	874.13116	27.548882	905.6526	838.5409	1000.0	0.7648477	0.80545455	-85.9782	0.005814728	0.000592196	23108.457242012024	124.64191033396793
1512	839.2165	0.0	839.2165	839.2165	1000.0	1512000	895.37354	14.079111	909.4601	876.1438	1000.0	0.76483804	0.8027036	-85.98459	0.064590015	0.0005968163	23116.04377603531	124.34556175308464
1513	898.8581	0.0	898.8581	898.8581	1000.0	1513000	842.6304	14.59051	863.1244	830.30505	1000.0	0.7545688	0.7859686	-85.95455	-0.16920951	0.0005741602	23123.69720697403	124.04979664388536
1514	835.5249	0.0	835.5249	835.5249	1000.0	1514000	891.62885	18.467113	917.64014	876.59564	1000.0	0.71127	0.73670506	-85.96156	0.09262434	0.0005697584	23131.33624267578	123.75417672127996
1515	894.2922	0.0	894.2922	894.2922	1000.0	1515000	877.1455	31.42916	921.4501	851.90784	1000.0	0.7181825	0.7470552	-85.9474	-0.010797051	0.000581645	23139.023067235947	123.45903396201213
1516	837.1726	0.0	837.1726	837.1726	1000.0	1516000	895.5405	22.632267	924.26184	868.94696	1000.0	0.7269495	0.7497103	-85.948814	0.025227249	0.000562474	23146.718054771423	123.16415499173033
1517	911.4816	0.0	911.4816	911.4816	1000.0	1517000	905.31836	39.466938	935.0467	849.5442	1000.0	0.6797916	0.7133674	-85.93101	-0.10057812	0.00057133473	23154.62371468544	122.87061364241313
1518	880.2148	0.0	880.2148	880.2148	1000.0	1518000	847.4416	19.656662	873.2223	825.5461	1000.0	0.6959902	0.72867703	-85.92086	0.021031078	0.0005669411	23162.44185566902	122.57682228906144
1519	866.5973	0.0	866.5973	866.5973	1000.0	1519000	866.3335	14.26741	884.0654	849.1295	1000.0	0.6905532	0.7211299	-85.942795	0.19483596	0.0005791563	23170.192116498947	122.28288794670394
1520	875.00775	0.0	875.00775	875.00775	1000.0	1520000	846.4355	14.585441	864.1736	828.4493	1000.0	0.67309093	0.70530677	-85.944046	-0.2635127	0.00055773754	23177.91661286354	121.98903479827078
1521	865.0053	0.0	865.0053	865.0053	1000.0	1521000	878.27466	21.286	907.24274	856.6999	1000.0	0.6495097	0.67967933	-85.94331	0.21920131	0.0005797402	23185.682861089706	121.69561790369227
1522	893.62744	0.0	893.62744	893.62744	1000.0	1522000	862.15985	8.839375	874.1849	853.1892	1000.0	0.68116945	0.70601994	-85.94823	-0.29550442	0.0005532384	23193.4485578537	121.40241360269614
1523	883.8607	0.0	883.8607	883.8607	1000.0	1523000	899.2981	29.062496	940.3345	876.7915	1000.0	0.6439695	0.6772595	-85.98223	0.093104064	0.0005663351	23200.98992753029	121.10825339217602
1524	897.23395	0.0	897.23395	897.23395	1000.0	1524000	907.97003	32.55557	931.2729	861.9307	1000.0	0.6495968	0.68126017	-85.987045	-0.06376387	0.0005484929	23208.75761127472	120.81549237218742
1525	926.4376	0.0	926.4376	926.4376	1000.0	1525000	901.87067	30.478348	939.7186	865.0849	1000.0	0.67239904	0.69072956	-85.978455	0.0035627813	0.0005403988	23216.44020009041	120.52250376601037
1526	904.9083	0.0	904.9083	904.9083	1000.0	1526000	879.49835	24.143187	906.5564	847.935	1000.0	0.68759143	0.704592	-85.97397	0.052307405	0.0005662432	23224.19225549698	120.23009096265308
1527	872.5308	0.0	872.5308	872.5308	1000.0	1527000	870.62726	12.390704	879.49066	853.10455	1000.0	0.6763645	0.7041244	-85.97234	0.02721772	0.00055407773	23231.950577020645	119.93792427941145
1528	852.8385	0.0	852.8385	852.8385	1000.0	1528000	892.85297	28.518866	923.09503	854.6224	1000.0	0.65475154	0.66815305	-85.9626	0.010359722	0.00056769955	23239.529626131058	119.6450478072774
1529	872.95856	0.0	872.95856	872.95856	1000.0	1529000	700.4866	322.61926	936.8632	244.33473	780.0	0.6320901	0.6455945	-85.96629	-0.073137924	0.0005691201	23246.479642391205	119.34915970138196
1530	859.4746	0.0	859.4746	859.4746	1000.0	1530000	865.48773	20.332657	891.58563	841.98413	1000.0	0.65619886	0.6819484	-85.93976	0.091874786	0.000561363	23254.179301023483	119.0573450003574
1531	880.9922	0.0	880.9922	880.9922	1000.0	1531000	860.29254	7.648475	867.26996	849.64594	1000.0	0.6446629	0.67198867	-85.93138	-0.019976707	0.0005598474	23261.92036986351	118.7659552908634
1532	892.1029	0.0	892.1029	892.1029	1000.0	1532000	876.56305	10.219771	885.0053	862.1826	1000.0	0.6369868	0.6558365	-85.932076	0.0009667244	0.0005533806	23269.618322849274	118.47455803697476
1533	875.51154	0.0	875.51154	875.51154	1000.0	1533000	897.09564	28.028471	935.96375	870.9277	1000.0	0.6141403	0.63351905	-85.91548	-0.031815153	0.0005512053	23277.38384079933	118.18371660248512
1534	874.77765	0.0	874.77765	874.77765	1000.0	1534000	865.31	8.008541	874.1154	854.7385	1000.0	0.64365643	0.64565593	-85.90734	-0.14942737	0.00054151105	23285.261549949646	117.89365364996985
1535	868.71484	0.0	868.71484	868.71484	1000.0	1535000	858.63794	30.416367	887.4158	816.5613	1000.0	0.6254327	0.64114684	-85.90036	0.11499793	0.00055110705	23292.947678804398	117.60283029413378
1536	877.09357	0.0	877.09357	877.09357	1000.0	1536000	863.08	15.548408	879.02155	841.9932	1000.0	0.6238171	0.6444363	-85.91913	0.050296478	0.00054225745	23300.698827266693	117.31254617174467
1537	880.96	0.0	880.96	880.96	1000.0	1537000	897.3942	26.447666	933.9668	872.3216	1000.0	0.6573512	0.674569	-85.90603	-0.18213162	0.00053321646	23308.424458265305	117.0223435656571
1538	935.69763	0.0	935.69763	935.69763	1000.0	1538000	902.91846	4.6390996	909.3968	898.7819	1000.0	0.63993186	0.6571871	-85.916794	0.16067645	0.00053811655	23316.23094701767	116.73275571176382
1539	863.8522	0.0	863.8522	863.8522	1000.0	1539000	894.67365	34.58144	919.5451	845.7705	1000.0	0.6045049	0.6238394	-85.90469	-0.09134715	0.00054551614	23323.881020069122	116.44259421618078
1540	860.9547	0.0	860.9547	860.9547	1000.0	1540000	869.9046	14.692096	890.6581	858.65753	1000.0	0.63032705	0.63865614	-85.90855	0.0420784	0.0005454521	23331.611601114273	116.1530447638912
1541	847.90643	0.0	847.90643	847.90643	1000.0	1541000	876.1411	20.203339	903.05774	854.3831	1000.0	0.60682225	0.629569	-85.91247	-0.06884722	0.00053592044	23339.366869688034	115.86382644115369
1542	927.5534	0.0	927.5534	927.5534	1000.0	1542000	831.6147	45.396805	876.97284	769.58734	1000.0	0.64571583	0.66080236	-85.921844	0.24420984	0.0005591909	23347.057079553604	115.57449353533909
1543	862.6389	0.0	862.6389	862.6389	1000.0	1543000	891.84515	10.653584	906.9049	883.9265	1000.0	0.638563	0.6623016	-85.93014	-0.14635842	0.0005771188	23354.727752685547	115.28527308741099
1544	937.615	0.0	937.615	937.615	1000.0	1544000	923.6668	12.356802	938.98035	908.7191	1000.0	0.6271123	0.64598787	-85.93577	0.055340227	0.00055074575	23362.32833504677	114.99591666923286
1545	900.06134	0.0	900.06134	900.06134	1000.0	1545000	865.02734	9.647428	878.5858	856.93085	1000.0	0.60880786	0.62770194	-85.93669	-0.005676219	0.00056529976	23370.06421160698	114.70743490665862
1546	856.23914	0.0	856.23914	856.23914	1000.0	1546000	917.1189	38.815983	949.86884	862.59155	1000.0	0.64624757	0.67130995	-85.95284	0.18633133	0.00058068556	23377.744361162186	114.41888680080753
1547	883.0648	0.0	883.0648	883.0648	1000.0	1547000	594.51654	346.48657	840.02826	104.510895	722.6667	0.6947738	0.7135987	-85.97532	-0.17987506	0.00060585845	23384.60153079033	114.12652976746396
1548	882.2953	0.0	882.2953	882.2953	1000.0	1548000	883.8919	42.093323	921.65753	825.15826	1000.0	0.6626404	0.69830596	-86.022766	0.08806036	0.00055950845	23392.33979654312	113.8386906503707
1549	823.33734	0.0	823.33734	823.33734	1000.0	1549000	872.1584	15.92533	893.6369	855.5515	1000.0	0.6798555	0.7002442	-86.04385	-0.07947293	0.00058467337	23400.091804027557	113.55112333964193
1550	891.5776	0.0	891.5776	891.5776	1000.0	1550000	664.2346	330.51044	941.9316	199.78053	767.0	0.66758734	0.7036427	-86.08383	0.096957386	0.00056906807	23407.136939764023	113.26034002534806
1551	860.6801	0.0	860.6801	860.6801	1000.0	1551000	895.50995	24.309566	922.92426	863.83685	1000.0	0.679978	0.70474917	-86.131935	-0.09480176	0.0005706915	23414.728672027588	112.97241750819028
1552	929.3356	0.0	929.3356	929.3356	1000.0	1552000	922.0236	6.545475	926.77856	912.76807	1000.0	0.64475	0.68415576	-86.1829	0.17041664	0.0005944827	23422.3514251709	112.68485221272891
1553	894.96936	0.0	894.96936	894.96936	1000.0	1553000	903.1367	29.135672	940.1966	869.01013	1000.0	0.6603757	0.69213647	-86.23348	-0.1025968	0.00058579625	23430.049567699432	112.39785529443392
1554	475.54672	410.26047	885.8072	65.28624	548.5	1554000	875.4975	11.982396	892.3483	865.5219	1000.0	0.6858884	0.71518624	-86.2907	0.08192881	0.00059782155	23438.18826007843	112.11316992017345
1555	931.1717	0.0	931.1717	931.1717	1000.0	1555000	909.1421	27.604042	943.3327	875.73035	1000.0	0.70950705	0.7248206	-86.34781	0.12916052	0.0006052364	23445.939911603928	111.8268302276459
1556	500.2296	0.0	500.2296	500.2296	640.0	1556000	917.58966	14.9690695	937.3047	901.05396	1000.0	0.7544225	0.7862172	-86.391205	0.1292442	0.0006520921	23451.881589889526	111.53208467745843
1557	787.10724	0.0	787.10724	787.10724	912.0	1557000	839.15186	132.72685	935.5372	651.47076	945.3333	0.75041616	0.82241625	-86.43848	0.13354577	0.0006624669	23459.036727666855	111.24334478740697
1558	914.92413	0.0	914.92413	914.92413	1000.0	1558000	877.5716	38.365932	929.38464	837.7196	1000.0	0.78641784	0.83926845	-86.47822	-0.18564783	0.00066272024	23466.69539833069	110.95720331237314
1559	738.3359	0.0	738.3359	738.3359	1000.0	1559000	780.7451	126.766396	881.90497	601.9872	913.6667	0.80138063	0.8504951	-86.518265	0.051876787	0.00066049426	23474.13489460945	110.67023185799717
1560	897.69916	0.0	897.69916	897.69916	1000.0	1560000	675.1645	341.4597	929.5872	192.5042	747.3333	0.8127227	0.84224814	-86.57261	0.18231024	0.00067182706	23481.281655073166	110.38209324474009
1561	887.42883	0.0	887.42883	887.42883	1000.0	1561000	854.22314	41.504395	909.7423	809.9669	1000.0	0.84137523	0.9000869	-86.62026	-0.005308224	0.0006996293	23488.97032570839	110.09671121570204
1562	870.4812	0.0	870.4812	870.4812	1000.0	1562000	868.2698	52.863228	936.256	807.34735	1000.0	0.85570705	0.8907125	-86.65208	-0.14042662	0.0006802619	23496.692222356796	109.8116857978507
1563	938.2448	0.0	938.2448	938.2448	1000.0	1563000	868.63214	19.722744	895.65265	849.1302	1000.0	0.83957773	0.8846526	-86.68613	-0.029363777	0.000669124	23504.34576177597	109.5265418786005
1564	853.92487	0.0	853.92487	853.92487	1000.0	1564000	905.688	6.9390483	913.38275	896.5663	1000.0	0.88402903	0.9319585	-86.70807	0.02398343	0.00065471424	23512.0218231678	109.24170411744895
1565	909.96326	0.0	909.96326	909.96326	1000.0	1565000	909.346	31.229273	944.3067	868.49445	1000.0	0.88878334	0.91947436	-86.73619	-0.1413522	0.000644437	23519.50959634781	108.95619461235529
1566	859.5954	0.0	859.5954	859.5954	1000.0	1566000	884.45135	36.52327	933.4652	845.8322	1000.0	0.9069323	0.91667086	-86.78653	0.12783809	0.0006434448	23527.18810892105	108.67177137992594
1567	920.59344	0.0	920.59344	920.59344	1000.0	1567000	890.08844	8.985226	902.7507	882.8339	1000.0	0.953634	0.9776665	-86.82301	-0.24357107	0.0006228452	23534.968074321747	108.38801505925986
1568	901.86096	0.0	901.86096	901.86096	1000.0	1568000	866.43243	28.713655	894.7663	827.07416	1000.0	0.9714331	1.0113429	-86.84809	-0.22587515	0.0005736122	23542.748165369034	108.10445585591452
1569	913.60156	0.0	913.60156	913.60156	1000.0	1569000	878.5384	19.094303	901.2203	854.5074	1000.0	0.9433275	0.9755294	-86.86519	0.17130774	0.00056906254	23550.421044826508	107.82060197590769
1570	854.5617	0.0	854.5617	854.5617	1000.0	1570000	835.08856	23.40258	851.9086	801.99384	1000.0	0.94232947	0.97127056	-86.84287	-0.06893537	0.0005618046	23558.085255622864	107.53690721345808
1571	889.0973	0.0	889.0973	889.0973	1000.0	1571000	873.6984	36.52624	925.3518	847.42786	1000.0	0.9637285	0.9889407	-86.86645	-0.032871086	0.0005754329	23565.735235452652	107.25334611781308
1572	905.452	0.0	905.452	905.452	1000.0	1572000	890.5756	25.034449	913.4364	855.73315	1000.0	0.9890187	1.0197061	-86.87477	0.20582917	0.0005891851	23573.45367527008	106.97029445088445
1573	860.0044	0.0	860.0044	860.0044	1000.0	1573000	897.9624	27.099966	935.22174	871.55994	1000.0	0.970496	1.012185	-86.89426	-0.0299773	0.00061184395	23581.237335443497	106.6877340731845
1574	849.11523	0.0	849.11523	849.11523	1000.0	1574000	903.6221	18.588839	927.2281	881.79987	1000.0	0.9962454	1.0149071	-86.919655	0.03551084	0.0006127716	23588.845411539078	106.40457586731662
1575	866.27716	0.0	866.27716	866.27716	1000.0	1575000	882.6153	23.001682	906.89545	851.72766	1000.0	1.0081332	1.0195506	-86.979	-0.0031621056	0.0006191229	23596.5821890831	106.12219502490665
1576	917.65436	0.0	917.65436	917.65436	1000.0	1576000	899.7219	43.16921	943.0013	840.79224	1000.0	1.013767	1.0104603	-87.06467	0.049824737	0.00060772826	23604.318730592728	105.8400078401751
1577	402.10034	373.7518	930.57635	129.46832	479.0	1577000	536.61566	248.91182	853.1842	245.01254	691.0	1.122781	1.123739	-87.22134	0.34874916	0.00068619754	23613.14900994301	105.56290457304627
1578	792.99335	0.0	792.99335	792.99335	1000.0	1578000	880.5848	6.61105	889.60626	873.9483	1000.0	1.2261943	1.2666181	-87.42725	0.10876138	0.0007414827	23620.98833990097	105.28154920929839
1579	896.5444	0.0	896.5444	896.5444	1000.0	1579000	888.02277	33.588787	933.42426	853.225	1000.0	1.278849	1.3180516	-87.62977	0.08229135	0.00078337226	23628.638926506042	104.9995459970226
1580	356.1238	0.0	356.1238	356.1238	527.0	1580000	734.27295	172.28401	857.34	490.63077	904.0	1.3103814	1.3469143	-87.79133	-0.05122019	0.0007978699	23633.901337623596	104.70715782068952
1581	487.47055	432.23062	919.7012	55.23995	575.0	1581000	906.9431	22.052107	926.1099	876.0543	1000.0	1.3652679	1.4007542	-87.912476	-0.20971626	0.000753981	23642.349266290665	104.42909911739507
1582	863.5771	0.0	863.5771	863.5771	1000.0	1582000	668.9272	266.99265	890.7312	293.39365	810.3333	1.442526	1.4753706	-88.01766	0.11614542	0.0007439036	23649.412419080734	104.14511578989793
1583	865.329	0.0	865.329	865.329	1000.0	1583000	891.1628	24.219925	921.9296	862.74255	1000.0	1.3911953	1.4281499	-88.09768	-0.039389275	0.00076019595	23657.40056014061	103.86540359004117
1584	902.42267	0.0	902.42267	902.42267	1000.0	1584000	883.257	39.78107	931.38116	833.95905	1000.0	1.370676	1.4051881	-88.17266	0.22943857	0.000774796	23665.09663581848	103.58459806506481
1585	913.8266	0.0	913.8266	913.8266	1000.0	1585000	865.4323	16.854956	887.2055	846.14453	1000.0	1.3261211	1.3719722	-88.196655	-0.26855555	0.0007924233	23672.761356830597	103.30384818810644
1586	888.1746	0.0	888.1746	888.1746	1000.0	1586000	866.1557	3.9161355	871.32056	861.842	1000.0	1.2567477	1.290463	-88.22199	0.12212744	0.0007766056	23680.44207549095	103.02336085391376
1587	830.58826	0.0	830.58826	830.58826	1000.0	1587000	929.946	14.849649	941.6064	908.98987	1000.0	1.2382873	1.2695715	-88.2268	0.19851364	0.0007902777	23688.094758987427	102.74294407655401
1588	840.8466	0.0	840.8466	840.8466	1000.0	1588000	885.0654	43.149857	946.003	851.79956	1000.0	1.1777703	1.2012676	-88.251175	-0.22611834	0.0007932959	23695.870184659958	102.46325058445623
1589	944.7681	0.0	944.7681	944.7681	1000.0	1589000	861.89606	28.802713	901.64105	834.3005	1000.0	1.1901716	1.2489861	-88.280075	0.037087537	0.000773566	23703.60466504097	102.18356950849464
1590	937.43646	0.0	937.43646	937.43646	1000.0	1590000	901.2585	28.053911	936.5249	867.88544	1000.0	1.1355234	1.1790559	-88.3122	-0.115545444	0.0007712743	23711.359914064407	101.90416734146123
1591	863.71246	0.0	863.71246	863.71246	1000.0	1591000	884.9724	42.55361	933.7696	830.0723	1000.0	1.1339864	1.1714221	-88.32321	0.3192718	0.000799546	23719.091428518295	101.62485223100192
1592	864.7879	0.0	864.7879	864.7879	1000.0	1592000	914.045	30.629782	940.1027	871.04913	1000.0	1.1288193	1.1605372	-88.31464	-0.1774271	0.0008147324	23726.790981054306	101.34558961349516
1593	841.2143	0.0	841.2143	841.2143	1000.0	1593000	621.47754	329.46548	878.69714	156.41595	737.3333	1.108936	1.1342591	-88.316826	0.005130829	0.00076144515	23733.890778303146	101.06396261122866
1594	421.7305	0.0	421.7305	421.7305	520.0	1594000	869.25977	65.44135	936.5392	780.584	1000.0	1.1486919	1.1821425	-88.32997	0.07562441	0.00077605684	23739.749902009964	100.7772737330495
1595	812.7368	0.0	812.7368	812.7368	1000.0	1595000	635.37683	378.94266	940.75836	101.30318	730.0	1.1574914	1.1849715	-88.32485	-0.03432245	0.0007959739	23746.784931898117	100.49579829710031
1596	612.3657	0.0	612.3657	612.3657	1000.0	1596000	919.0612	24.592796	937.7185	884.31335	1000.0	1.1532811	1.1961987	-88.33783	-0.17460926	0.0007452056	23754.46033358574	100.21723030792641
1597	829.5032	0.0	829.5032	829.5032	1000.0	1597000	880.3337	19.260155	907.4798	864.8254	1000.0	1.1281635	1.1451831	-88.30557	-0.13792424	0.0007414168	23762.089091300964	99.93865480394359
1598	928.61475	0.0	928.61475	928.61475	1000.0	1598000	879.0284	43.832726	934.5164	827.35175	1000.0	1.1298858	1.1576031	-88.276505	0.16822764	0.0007237997	23769.686958789825	99.66013931007647
1599	896.47815	0.0	896.47815	896.47815	1000.0	1599000	842.6738	24.244474	872.2859	812.89996	1000.0	1.1052427	1.1195681	-88.26148	0.094032355	0.0007515449	23777.299133062363	99.38187358740446
1600	901.97766	0.0	901.97766	901.97766	1000.0	1600000	863.998	23.745405	896.1299	839.4809	1000.0	1.0982206	1.112442	-88.21937	-0.060152847	0.0007448982	23784.925916433334	99.10385798017184
1601	941.3668	0.0	941.3668	941.3668	1000.0	1601000	514.75336	306.92917	919.4073	176.41286	604.6667	1.1046743	1.1397029	-88.16013	-0.05421731	0.00076201925	23791.47129893303	98.82153912027653
1602	832.32526	0.0	832.32526	832.32526	1000.0	1602000	770.8476	88.571236	852.5483	647.77167	1000.0	1.0560505	1.0965972	-88.1123	-0.058015257	0.0007274632	23799.192868709564	98.54430671516577
1603	790.35944	0.0	790.35944	790.35944	1000.0	1603000	762.9624	177.08228	899.2915	512.8694	1000.0	1.0576383	1.0815133	-88.03998	0.06463228	0.00074540527	23806.82275915146	98.26688121137313
1604	844.5604	0.0	844.5604	844.5604	1000.0	1604000	713.41943	286.6159	941.66724	309.20895	797.6667	1.0404139	1.0617244	-87.99483	0.1291231	0.0007470908	23813.773501634598	97.98684856986762
1605	415.79727	0.0	415.79727	415.79727	1000.0	1605000	929.56085	20.641378	945.42426	900.40735	1000.0	1.0409309	1.0449778	-87.932594	-0.071144536	0.0007871988	23821.457168340683	97.71002680386339
1606	866.16345	0.0	866.16345	866.16345	1000.0	1606000	857.68994	8.210724	869.25055	850.96686	1000.0	1.0206414	1.052248	-87.87613	-0.10093998	0.0007661589	23828.975340127945	97.43271361181675
1607	874.7819	0.0	874.7819	874.7819	1000.0	1607000	829.1519	74.23994	916.02814	734.65753	1000.0	1.0270431	1.0578971	-87.841	0.074420996	0.0007458866	23836.989450216293	97.15761100780763
1608	939.8004	0.0	939.8004	939.8004	1000.0	1608000	775.95856	97.24413	846.3171	638.447	1000.0	0.99295676	1.0279306	-87.83549	0.025095921	0.0007621043	23844.58332324028	96.88097701523434
1609	865.57874	0.0	865.57874	865.57874	1000.0	1609000	882.2537	36.84558	934.23413	853.1134	1000.0	1.0189468	1.0513366	-87.82629	0.13311805	0.00075011275	23852.189117193222	96.60457783574911
1610	427.15756	376.8622	804.0198	50.29536	560.0	1610000	608.2982	390.35226	885.6018	56.258736	700.3333	1.01459	1.0569395	-87.83085	-0.22118203	0.00076238415	23859.693207502365	96.32795394044484
1611	943.8344	0.0	943.8344	943.8344	1000.0	1611000	883.5002	64.31875	946.3201	795.12006	1000.0	1.0248828	1.0753477	-87.85198	0.08312592	0.00073623325	23867.327088832855	96.05204052539831
1612	838.4898	0.0	838.4898	838.4898	1000.0	1612000	884.0013	49.674088	943.4147	821.83215	1000.0	0.9930195	1.0300751	-87.8244	-0.048005056	0.00075166085	23875.169149637222	95.77714670894558
1613	899.4199	0.0	899.4199	899.4199	1000.0	1613000	864.67535	84.488075	946.3541	748.31256	1000.0	0.98920196	1.0438159	-87.80464	-0.28132915	0.0006864809	23883.003886938095	95.50240239686131
1614	941.6635	0.0	941.6635	941.6635	1000.0	1614000	812.5954	47.5467	860.2914	747.70044	971.0	1.0153165	1.0778176	-87.79149	-0.10566235	0.00068460434	23890.518571853638	95.22656101164173
1615	869.8077	0.0	869.8077	869.8077	1000.0	1615000	866.438	67.42182	939.2163	776.70056	1000.0	1.0547099	1.113172	-87.777534	0.079679996	0.0006445156	23898.138936281204	94.9513260072353
1616	723.9219	169.29599	893.2179	554.6259	872.0	1616000	880.8459	11.125657	894.6422	867.39667	1000.0	1.0375642	1.1007521	-87.76866	0.04625543	0.00065250474	23908.608457565308	94.68755824400647
1617	887.16425	0.0	887.16425	887.16425	1000.0	1617000	807.02325	59.395744	868.14954	726.5656	1000.0	1.0946923	1.1412207	-87.78161	-0.07375406	0.0006576784	23916.326555252075	94.41303927424863
1618	800.0769	0.0	800.0769	800.0769	1000.0	1618000	666.4168	266.31995	939.1045	305.08286	787.0	1.1208583	1.1770588	-87.78374	0.05516594	0.00067799137	23923.5413813591	94.1367203051483
1619	862.1782	0.0	862.1782	862.1782	1000.0	1619000	843.88165	82.59068	932.5727	733.71625	1000.0	1.1399778	1.190811	-87.79067	-0.104114994	0.0006605681	23931.16432738304	93.86219485752962
1620	799.3805	0.0	799.3805	799.3805	1000.0	1620000	860.68195	16.03157	882.14	843.61414	1000.0	1.1330771	1.1841465	-87.79175	-0.19596156	0.00062729896	23938.768705129623	93.58777888463848
1621	850.44165	0.0	850.44165	850.44165	1000.0	1621000	798.9509	129.21611	924.8834	621.30707	1000.0	1.1679181	1.2101537	-87.8088	0.2031108	0.00064136134	23946.379739284515	93.31357105611505
1622	811.9252	0.0	811.9252	811.9252	1000.0	1622000	826.2503	84.40699	925.5503	719.2292	1000.0	1.1898731	1.241228	-87.84512	0.17407918	0.0007068401	23954.04900932312	93.0397711185139
1623	880.54584	0.0	880.54584	880.54584	1000.0	1623000	523.47235	256.09705	715.1446	161.50676	733.3333	1.2212616	1.2880745	-87.856186	-0.09696411	0.00067698664	23961.176214933395	92.76405250226283
1624	902.662	0.0	902.662	902.662	1000.0	1624000	870.71014	5.4954615	875.6989	863.0549	1000.0	1.2042683	1.2666326	-87.88928	0.16893978	0.00069829694	23968.855692863464	92.49065825285386
1625	771.70886	0.0	771.70886	771.70886	1000.0	1625000	812.6539	127.27414	907.868	632.764	1000.0	1.2816048	1.3439307	-87.93939	0.1124458	0.0007306523	23976.522208929062	92.21739310759764
1626	855.40436	0.0	855.40436	855.40436	1000.0	1626000	379.8606	275.88034	749.03284	85.96373	522.6667	1.3259642	1.3923391	-88.00514	0.20184174	0.0007663646	23983.13831448555	91.94028012589774
1627	872.95294	0.0	872.95294	872.95294	1000.0	1627000	849.68555	76.85579	920.3188	742.82574	963.3333	1.3261111	1.3685923	-88.10477	0.046001334	0.0008249664	23990.686782360077	91.66693474149342
1628	723.428	0.0	723.428	723.428	871.0	1628000	819.0967	59.70925	878.02655	737.25574	1000.0	1.3077539	1.332348	-88.16259	0.15540548	0.00084719143	23997.818412542343	91.39218313904887
1629	938.0935	0.0	938.0935	938.0935	1000.0	1629000	785.6948	111.13341	942.8269	704.2842	1000.0	1.317826	1.3659458	-88.27168	0.3055444	0.00091504445	24005.456988334656	91.11954718966997
1630	934.6624	0.0	934.6624	934.6624	1000.0	1630000	605.33124	337.40692	905.8149	134.07954	743.6667	1.2822258	1.320306	-88.35738	0.1035638	0.00094336405	24012.493294477463	90.84481102866873
1631	885.20557	0.0	885.20557	885.20557	1000.0	1631000	851.93475	104.21206	925.81116	704.55676	954.0	1.3155047	1.3624446	-88.46061	0.2401669	0.0009993389	24019.978299856186	90.57195986404074
1632	126.587166	0.0	126.587166	126.587166	236.0	1632000	612.88116	331.45517	905.7633	149.48766	749.6667	1.2789338	1.3083949	-88.54632	0.3589956	0.001084457	24023.351028203964	90.28383556082358
1633	938.10565	0.0	938.10565	938.10565	1000.0	1633000	600.85205	10.871647	613.34906	586.8474	1000.0	1.294146	1.3435727	-88.59973	-0.06110018	0.0010778402	24030.9859623909	90.01196007282059
1634	488.36566	345.85675	834.2224	142.50893	625.0	1634000	589.06903	249.982	834.9605	246.1471	785.3333	1.2397441	1.2855843	-88.73712	-0.09416303	0.0010592403	24039.158991098404	89.74227040384508
1635	838.2801	0.0	838.2801	838.2801	1000.0	1635000	320.95682	325.6993	779.78894	56.54246	475.33334	1.2223116	1.2667695	-88.86552	0.36361983	0.0010940449	24045.519970178604	89.46600192423139
1636	941.13666	0.0	941.13666	941.13666	1000.0	1636000	882.1257	20.53463	904.3252	854.81195	1000.0	1.1976922	1.2475934	-88.97762	-0.17511873	0.0011172814	24053.204932689667	89.19485121385392
1637	877.50555	0.0	877.50555	877.50555	1000.0	1637000	906.0943	32.047535	937.8183	862.2009	1000.0	1.1333745	1.1723738	-89.08998	-0.23565336	0.0010591067	24060.84396457672	88.92370554756376
